,Silence,tau_c,sub_id,ch
58,1,0.4415710742211995,11.0,9.0
59,1,0.2695410789650139,12.0,0.0
60,1,0.43782624622102334,12.0,1.0
61,1,0.40405634192552536,12.0,2.0
62,1,0.738010101909711,12.0,3.0
63,1,1.3022791052397256,12.0,4.0
64,1,0.45351102417555583,12.0,5.0
65,1,0.5163952553025531,12.0,6.0
66,1,0.4047787906253176,12.0,7.0
67,1,0.37884171615708284,12.0,8.0
68,1,0.3330122985494666,12.0,9.0
69,1,0.6782061489998408,47.0,0.0
70,1,0.41146621463913746,47.0,1.0
71,1,0.3933492733929073,47.0,2.0
72,1,0.3881730973307617,47.0,3.0
73,1,0.5705907145553093,47.0,4.0
74,1,0.35195899988587015,47.0,5.0
75,1,0.39330964378394356,47.0,6.0
76,1,0.4777920571163735,47.0,7.0
77,1,0.5318892964027173,47.0,8.0
78,1,0.31696204578009,16.0,0.0
79,1,0.35747236283240796,16.0,1.0
80,1,0.36971674492032064,16.0,2.0
81,1,0.33638538434643056,16.0,3.0
82,1,0.4894872839503424,16.0,4.0
83,1,0.28483576455428106,16.0,5.0
84,1,0.34698180589282446,16.0,6.0
85,1,0.32998750074726607,16.0,7.0
86,1,0.4312311836892276,16.0,8.0
87,1,0.46668392981955464,18.0,0.0
88,1,0.3969403085944654,18.0,1.0
89,1,0.3521538444950395,18.0,2.0
90,1,0.3646816024484239,18.0,3.0
91,1,0.5751675681196132,18.0,4.0
92,1,0.3699375922270279,18.0,5.0
93,1,0.3540147037543967,18.0,6.0
94,1,0.5464996295752004,18.0,7.0
95,1,0.4891374642938131,22.0,0.0
96,1,0.3198901546133927,22.0,1.0
97,1,0.680247852736773,22.0,2.0
98,1,0.2995536981431371,22.0,3.0
99,1,0.2394573620499528,22.0,4.0
100,1,0.4578621089671677,22.0,5.0
101,1,0.3275878463895449,22.0,6.0
102,1,0.28397981668121625,22.0,7.0
103,1,0.3531098828529339,56.0,0.0
104,1,0.5008262619861182,56.0,1.0
105,1,0.5365564731780601,56.0,2.0
106,1,0.4732363534894604,56.0,3.0
107,1,0.4052070315188568,56.0,4.0
108,1,0.35811858627532417,56.0,5.0
109,1,0.3901929376573272,56.0,6.0
110,1,0.46396477340520925,56.0,7.0
111,1,0.40359055501130003,56.0,8.0
112,1,0.304843337227339,56.0,9.0
113,2,0.6072551802301034,66.0,0.0
114,2,0.611372513863357,66.0,1.0
115,2,0.4084402962659559,66.0,2.0
116,2,0.5274253740629153,66.0,3.0
117,2,0.5315854913479287,66.0,4.0
118,2,0.7327883238407303,66.0,5.0
119,2,0.9827673832129483,66.0,6.0
120,2,0.7935731272137605,66.0,7.0
121,2,0.37816133873525903,66.0,8.0
122,2,0.6233797353067863,66.0,9.0
123,2,0.3850703950175907,67.0,0.0
124,2,0.35992197933684045,67.0,1.0
125,2,0.3514788655422786,67.0,2.0
126,2,0.31587364337348806,67.0,3.0
127,2,0.34222957139714416,67.0,4.0
128,2,0.9285806001758657,67.0,5.0
