,Silence,DFAexp,sub_id,ch
184,1,1.0310925990584878,58.0,4.0
185,1,0.9585960019277991,58.0,5.0
186,1,0.9576986804850063,58.0,6.0
187,1,1.0000036500435856,58.0,7.0
188,1,0.968825414087237,58.0,8.0
189,1,0.9935081888893794,58.0,9.0
190,1,0.9816896322531408,62.0,0.0
191,1,0.9642310443977105,62.0,1.0
192,1,0.944774978233895,62.0,2.0
193,1,0.930885797347959,62.0,3.0
194,1,0.9654081129677153,62.0,4.0
195,1,0.9393252486497516,62.0,5.0
196,1,0.9621522533347711,62.0,6.0
197,1,1.0709559398411166,66.0,0.0
198,1,1.0665780834812226,66.0,1.0
199,1,1.0401253843781375,66.0,2.0
200,1,1.0585321831028707,66.0,3.0
201,1,1.0591928368640453,66.0,4.0
202,1,1.0695526420381098,66.0,5.0
203,1,1.0706279121278142,66.0,6.0
204,1,1.0520679070576795,66.0,7.0
205,1,1.0454965895514992,66.0,8.0
206,1,1.0526764726166324,66.0,9.0
207,1,0.8963748598193808,67.0,0.0
208,1,0.9804402294814057,67.0,1.0
209,1,0.9804746622515144,67.0,2.0
210,1,0.9506569537685641,67.0,3.0
211,1,0.8820563947888052,67.0,4.0
212,1,0.9503313492241042,67.0,5.0
213,1,0.9729827973014213,67.0,6.0
214,1,0.9779873621548415,67.0,7.0
215,1,0.9204508497937516,67.0,8.0
216,1,0.8731665292867359,67.0,9.0
217,1,1.0475204491551073,68.0,0.0
218,1,1.036447602753236,68.0,1.0
219,1,1.0250107445173668,68.0,2.0
220,1,0.9902386343869792,68.0,3.0
221,1,1.033004381189045,68.0,4.0
222,1,1.031851231285784,68.0,5.0
223,1,1.0151368839910506,68.0,6.0
224,1,0.9715333406758019,68.0,7.0
225,1,1.2304024874526274,71.0,0.0
226,1,1.177696311363647,71.0,1.0
227,1,1.1975619078707012,71.0,2.0
228,1,1.2047349167893404,71.0,3.0
229,1,1.2136109799172965,71.0,4.0
230,1,1.1639309627378174,71.0,5.0
231,1,1.0670103716561627,14.0,0.0
232,1,1.043976230596725,14.0,1.0
233,1,1.0516278119316431,14.0,2.0
234,1,1.0190442035361769,14.0,3.0
235,1,1.0054274254561268,14.0,4.0
236,1,0.8191110008803699,22.0,0.0
237,1,0.8296691049510465,22.0,1.0
238,1,0.7974709827667894,22.0,2.0
239,1,0.8391934729556523,22.0,3.0
240,1,0.815272453141758,22.0,4.0
241,1,0.8040697873870655,22.0,5.0
242,1,0.8248373586710991,22.0,6.0
243,1,0.828179753958147,22.0,7.0
244,1,0.8657850997797838,27.0,0.0
245,1,0.8161298546976036,27.0,1.0
246,1,0.906553810269941,27.0,2.0
247,1,0.8481117493157972,27.0,3.0
248,1,0.7833692311016647,27.0,4.0
249,1,0.8047995121957365,27.0,5.0
250,1,0.8692154236519933,27.0,6.0
251,1,1.0689014649725732,41.0,0.0
252,1,0.996439108770789,41.0,1.0
253,1,1.0304634074767622,41.0,2.0
254,1,1.0085144470988125,41.0,3.0
255,1,1.096539843232492,41.0,4.0
256,1,1.0362618540059616,41.0,5.0
257,1,1.0712979453770801,41.0,6.0
258,1,1.0448254092009592,41.0,7.0
259,1,1.0361272399944963,41.0,8.0
260,1,1.0578313296009005,41.0,9.0
261,1,1.010546551932836,46.0,0.0
262,1,0.8460837676762099,46.0,1.0
263,1,0.8549748212922151,46.0,2.0
264,1,0.9200823354115544,46.0,3.0
265,1,0.9268835508619835,46.0,4.0
266,1,0.8518139998821039,46.0,5.0
267,1,0.8759295748229587,46.0,6.0
268,1,0.8942872692769821,46.0,7.0
269,1,0.9307782596607286,64.0,0.0
270,1,0.964373319588221,64.0,1.0
271,1,0.8237213491171493,64.0,2.0
272,1,0.7316275366113876,64.0,3.0
273,1,0.6994072193053403,64.0,4.0
274,1,0.6643028322104573,64.0,5.0
275,1,0.608609957226246,64.0,6.0
276,1,0.6121570802915722,64.0,7.0
277,1,0.8300408252401792,64.0,8.0
278,2,0.9961940605062017,5.0,0.0
279,2,0.9725732551689054,5.0,1.0
280,2,0.9737361052768548,5.0,2.0
281,2,0.9496906817403514,5.0,3.0
282,2,0.9627896911541955,5.0,4.0
283,2,0.9293434620074262,5.0,5.0
284,2,0.9422783072523475,5.0,6.0
285,2,0.9406120254940725,5.0,7.0
286,2,0.9387543442698763,5.0,8.0
287,2,0.9230177925246006,5.0,9.0
288,2,0.5808307774588775,6.0,0.0
289,2,0.6272191762379251,6.0,1.0
290,2,0.6549679382937726,6.0,2.0
291,2,0.6194775383093996,6.0,3.0
292,2,0.5728929417684767,6.0,4.0
293,2,0.7536602437277684,6.0,5.0
294,2,0.5848901168447903,6.0,6.0
295,2,0.5815787991824353,6.0,7.0
296,2,0.5893947682889566,6.0,8.0
297,2,0.5321969674561929,6.0,9.0
298,2,1.0696029602338073,9.0,0.0
299,2,0.9702878384892927,9.0,1.0
300,2,0.989553514665646,9.0,2.0
301,2,0.9897764987647755,9.0,3.0
302,2,1.0002454854730023,9.0,4.0
303,2,0.9830831870509389,9.0,5.0
304,2,0.9870079478994164,9.0,6.0
305,2,0.9788796921329062,9.0,7.0
306,2,0.9851114246559407,9.0,8.0
307,2,0.9238404356046415,9.0,9.0
308,2,0.7907885991856014,11.0,0.0
309,2,0.8061615555444965,11.0,1.0
310,2,0.8291906668072782,11.0,2.0
311,2,0.7719216932357023,11.0,3.0
312,2,0.7377910457006748,11.0,4.0
313,2,0.8826608471437222,11.0,5.0
314,2,0.7705400195529617,11.0,6.0
315,2,0.7850160859951654,11.0,7.0
316,2,0.7716433292936081,11.0,8.0
317,2,0.7131753568850356,11.0,9.0
318,2,1.108943604041991,12.0,0.0
319,2,1.1068501931075767,12.0,1.0
320,2,1.0742336818227272,12.0,2.0
321,2,1.09775634341547,12.0,3.0
322,2,1.0970003793395042,12.0,4.0
323,2,1.0991295013819118,12.0,5.0
324,2,1.088339922669404,12.0,6.0
325,2,1.1714080603593533,16.0,0.0
326,2,1.16687296430251,16.0,1.0
327,2,1.1487558103598516,16.0,2.0
328,2,1.1426016468133096,16.0,3.0
329,2,1.118801238929477,16.0,4.0
330,2,1.1461922729827703,16.0,5.0
331,2,1.1631686996382216,16.0,6.0
332,2,1.143016223782143,16.0,7.0
333,2,1.1402769600487488,16.0,8.0
334,2,1.1344181477316981,16.0,9.0
335,2,0.7534027569538249,17.0,0.0
336,2,0.689847733380789,17.0,1.0
337,2,0.6704969933256797,17.0,2.0
338,2,0.6217690647629313,17.0,3.0
339,2,0.63077928218999,17.0,4.0
340,2,0.72699107769891,17.0,5.0
341,2,0.6266864945042941,17.0,6.0
342,2,0.6654673806219379,17.0,7.0
343,2,0.5982556679490705,17.0,8.0
344,2,0.6269507132124278,17.0,9.0
345,2,0.860057050247428,18.0,0.0
346,2,0.9012096383355772,18.0,1.0
347,2,0.9092615876692188,18.0,2.0
348,2,0.8645853560660552,18.0,3.0
349,2,0.8754150920062193,18.0,4.0
350,2,0.8177985494700064,18.0,5.0
351,2,0.8332103591707926,18.0,6.0
352,2,0.8339012158870214,18.0,7.0
353,2,0.7639298805973038,18.0,8.0
354,2,0.7256931041756689,19.0,0.0
355,2,0.664046151832401,19.0,1.0
356,2,0.6124429699082037,19.0,2.0
357,2,0.5509730648040183,19.0,3.0
358,2,0.4952635716203186,19.0,4.0
359,2,0.6195296562554737,19.0,5.0
360,2,0.6000745902433182,19.0,6.0
361,2,0.5551963920487495,19.0,7.0
362,2,0.5615993653400099,19.0,8.0
363,2,0.5296352537456606,19.0,9.0
364,2,1.1931420909802801,23.0,0.0
365,2,1.1816389851038829,23.0,1.0
366,2,1.2204177521923978,23.0,2.0
367,2,1.2168735484792947,23.0,3.0
368,2,1.2270254386881652,23.0,4.0
369,2,1.1815248478549214,23.0,5.0
370,2,1.212131689435541,23.0,6.0
371,2,1.2263157337015922,23.0,7.0
372,2,1.2018435506774539,23.0,8.0
373,2,1.2234989101919571,23.0,9.0
374,2,0.855391341234338,30.0,0.0
375,2,0.8840523008884178,30.0,1.0
376,2,0.814160160708269,30.0,2.0
377,2,0.9060297060767286,30.0,3.0
378,2,0.7318480645005265,30.0,4.0
379,2,0.7714689649076049,30.0,5.0
380,2,0.7710577333416633,30.0,6.0
381,2,0.8294271245585608,30.0,7.0
382,2,1.1344039258849345,33.0,0.0
383,2,1.003732891582425,33.0,1.0
384,2,0.9866180313543854,33.0,2.0
385,2,0.9865927039739669,33.0,3.0
386,2,1.0227086463366613,33.0,4.0
387,2,0.996870622130209,33.0,5.0
388,2,0.9767775069440905,33.0,6.0
389,2,0.9901810815586383,33.0,7.0
390,2,1.006839366748815,33.0,8.0
391,2,0.9746771930165588,35.0,0.0
392,2,1.0663420362469533,35.0,1.0
393,2,1.0545114062554672,35.0,2.0
394,2,1.0532766378102336,35.0,3.0
395,2,0.9511069191198215,35.0,4.0
396,2,0.9995294812924745,35.0,5.0
397,2,1.0152603269343856,35.0,6.0
398,2,1.0477402807383491,35.0,7.0
399,2,1.0163763504144572,35.0,8.0
400,2,0.9693552249997219,35.0,9.0
401,2,0.9554390848989963,37.0,0.0
402,2,0.9283590081557225,37.0,1.0
403,2,0.9186114323576531,37.0,2.0
404,2,0.8821845689991628,37.0,3.0
405,2,0.8799469287683069,37.0,4.0
406,2,0.9246678473430052,37.0,5.0
407,2,0.905927147197196,37.0,6.0
408,2,0.8837948311612366,37.0,7.0
409,2,0.8696174287933662,37.0,8.0
410,2,0.8315650738802411,37.0,9.0
411,2,0.7993348781310289,40.0,0.0
412,2,0.7949835432817075,40.0,1.0
413,2,0.8182532060246756,40.0,2.0
414,2,0.7861400359789814,40.0,3.0
415,2,0.801733095371729,40.0,4.0
416,2,0.8148659250209795,40.0,5.0
417,2,0.7732922750800886,40.0,6.0
418,2,0.820275204958913,40.0,7.0
419,2,0.8791106663937557,45.0,0.0
420,2,0.8900104307939669,45.0,1.0
421,2,0.8856767342925461,45.0,2.0
422,2,0.8767907447120546,45.0,3.0
423,2,0.8670536413631834,45.0,4.0
424,2,0.874633362417111,45.0,5.0
425,2,0.8530185366177384,45.0,6.0
426,2,0.8690520618372676,45.0,7.0
427,2,0.8832232780445595,45.0,8.0
428,2,1.0324505699606052,47.0,0.0
429,2,1.0502157442984161,47.0,1.0
430,2,1.0549067974612534,47.0,2.0
431,2,1.03774770914911,47.0,3.0
432,2,1.0417754955118324,47.0,4.0
433,2,1.040717211886745,47.0,5.0
434,2,1.0319922514052147,47.0,6.0
435,2,1.336176341787368,49.0,0.0
436,2,1.1050560038127886,49.0,1.0
437,2,1.105965610220345,49.0,2.0
438,2,1.1118184246909735,49.0,3.0
439,2,1.0953905179876775,49.0,4.0
440,2,1.0591642298809494,49.0,5.0
441,2,1.093467996304692,49.0,6.0
442,2,1.093858769648717,49.0,7.0
443,2,1.104962600597121,52.0,0.0
444,2,1.1108966317634636,52.0,1.0
445,2,1.0926271986056988,52.0,2.0
446,2,1.1312921348203715,52.0,3.0
447,2,1.133620249870748,52.0,4.0
448,2,1.0911583568512713,52.0,5.0
449,2,1.094936409327839,52.0,6.0
450,2,1.1068063636540162,52.0,7.0
451,2,1.097260864847065,52.0,8.0
452,2,1.0953718955340264,52.0,9.0
453,2,0.9114884445859482,56.0,0.0
454,2,0.9708911550757431,56.0,1.0
455,2,0.9896004803334454,56.0,2.0
456,2,0.9848084823979784,56.0,3.0
457,2,0.9707556205070248,56.0,4.0
458,2,0.9508705589672082,56.0,5.0
459,2,0.9478127665751772,56.0,6.0
460,2,0.9751960448512704,56.0,7.0
461,2,0.9923346144602183,56.0,8.0
462,2,0.860496672763437,58.0,0.0
463,2,0.7051358251483368,58.0,1.0
464,2,0.7589660259001767,58.0,2.0
465,2,0.6951883169003454,58.0,3.0
466,2,0.6896991417093643,58.0,4.0
467,2,0.7568416239077422,58.0,5.0
468,2,0.6615262786111251,58.0,6.0
469,2,0.6832828038873392,58.0,7.0
470,2,0.6751111175310175,58.0,8.0
471,2,0.883051253559032,62.0,0.0
472,2,0.8319923463865635,62.0,1.0
473,2,0.826734737175625,62.0,2.0
474,2,0.8042488066292561,62.0,3.0
475,2,0.802137507998838,62.0,4.0
476,2,0.9486032375344416,62.0,5.0
477,2,0.8831980986636512,62.0,6.0
478,2,0.8126777340404066,62.0,7.0
479,2,0.8657620571456313,62.0,8.0
480,2,1.0551331289055705,66.0,0.0
481,2,1.0601047387180302,66.0,1.0
482,2,1.0405382971587986,66.0,2.0
483,2,1.055278259191482,66.0,3.0
484,2,1.0501353833871283,66.0,4.0
485,2,1.0464147175254341,66.0,5.0
486,2,1.0633259171931795,66.0,6.0
487,2,1.0448260115488237,66.0,7.0
488,2,1.0226097325603205,66.0,8.0
489,2,1.1150234026629589,66.0,9.0
490,2,0.8983123999273105,67.0,0.0
491,2,0.9193381687434732,67.0,1.0
492,2,0.9528062209202696,67.0,2.0
493,2,0.9248762437298205,67.0,3.0
494,2,0.9081426171249875,67.0,4.0
495,2,0.9073688992107647,67.0,5.0
496,2,0.9162730879646054,67.0,6.0
497,2,0.8820330059592021,67.0,7.0
498,2,0.8823673130185112,67.0,8.0
499,2,0.7578647113509671,68.0,0.0
500,2,0.8197390749515634,68.0,1.0
501,2,0.7910357414287184,68.0,2.0
502,2,0.8188243218398639,68.0,3.0
503,2,0.7558236803498024,68.0,4.0
504,2,0.7611522806352693,68.0,5.0
505,2,0.7356051564057013,68.0,6.0
506,2,0.7211496880368184,68.0,7.0
507,2,0.7160125089922771,68.0,8.0
508,2,1.0257536054101861,71.0,0.0
509,2,0.9640059094698908,71.0,1.0
510,2,0.9631202470787451,71.0,2.0
511,2,1.0024410663105958,71.0,3.0
512,2,1.0052312948696747,71.0,4.0
513,2,0.9627009510608497,71.0,5.0
514,2,0.9672521724599048,71.0,6.0
515,2,0.9730134188930448,71.0,7.0
516,2,0.9242239071637365,71.0,8.0
517,2,0.9283501228878243,71.0,9.0
518,2,0.7266491638276689,14.0,0.0
519,2,0.780196553816801,14.0,1.0
520,2,0.8671561819525371,14.0,2.0
521,2,0.8388997317674981,14.0,3.0
522,2,0.8199186162538341,14.0,4.0
523,2,0.7878818340280531,14.0,5.0
524,2,0.7689278823711843,14.0,6.0
525,2,0.6967242073187894,14.0,7.0
526,2,0.7700498198129131,14.0,8.0
527,2,0.7999292979857509,14.0,9.0
528,2,0.8502221284826132,22.0,0.0
529,2,0.8524595845562808,22.0,1.0
530,2,0.8576243344297771,22.0,2.0
531,2,0.8313604678137418,22.0,3.0
532,2,0.8376701676507196,22.0,4.0
533,2,0.8442485402840694,22.0,5.0
534,2,0.8512491312308967,22.0,6.0
535,2,0.8468885981453812,22.0,7.0
536,2,0.5363968378004037,27.0,0.0
537,2,0.7303683125253267,27.0,1.0
538,2,0.7406603623542615,27.0,2.0
539,2,0.6125547279303811,27.0,3.0
540,2,0.5707642000432751,27.0,4.0
541,2,0.7362079852411497,27.0,5.0
542,2,0.6882448858885101,27.0,6.0
543,2,0.7979857643264648,27.0,7.0
544,2,0.2795970938264484,27.0,8.0
545,2,0.6303721806284996,41.0,0.0
546,2,0.8333230550609646,41.0,1.0
547,2,0.7073684587361375,41.0,2.0
548,2,0.6948763154898474,41.0,3.0
549,2,0.6446153603542499,41.0,4.0
550,2,0.700510549200857,41.0,5.0
551,2,0.7300866810371134,41.0,6.0
552,2,0.7152793694964453,41.0,7.0
553,2,0.6695391871182359,41.0,8.0
554,2,0.9731107192503514,46.0,0.0
555,2,0.9472928761842465,46.0,1.0
556,2,0.9870106751253656,46.0,2.0
557,2,0.9526042543716927,46.0,3.0
558,2,0.9542679850967356,46.0,4.0
559,2,0.9891941000854219,46.0,5.0
560,2,0.9813663437870118,46.0,6.0
561,2,0.9746487849312937,46.0,7.0
562,2,0.9775614399111543,46.0,8.0
563,2,0.9624892463686864,46.0,9.0
564,2,0.5648943184000347,64.0,0.0
565,2,0.6304956931771707,64.0,1.0
566,2,0.6741814074772736,64.0,2.0
567,2,0.7891367166650245,64.0,3.0
568,2,0.6086133514252962,64.0,4.0
569,2,0.7054286528917583,64.0,5.0
570,2,0.6676220033864708,64.0,6.0
571,2,0.5973806318821523,64.0,7.0
572,2,0.647606774876329,64.0,8.0
573,2,0.672734005678391,64.0,9.0
