,Silence,DFAexp,sub_id,ch
84,1,0.8356631163202595,23.0,2.0
85,1,0.8153156170119951,23.0,3.0
86,1,0.8301177460788836,23.0,4.0
87,1,0.7569594921827951,23.0,5.0
88,1,0.7532519374137339,23.0,6.0
89,1,0.7436785288618171,23.0,7.0
90,1,0.7551963159236463,30.0,0.0
91,1,0.657882487331341,30.0,1.0
92,1,0.7410404460006224,30.0,2.0
93,1,0.7669715646697687,30.0,3.0
94,1,0.7877114268784975,30.0,4.0
95,1,0.7948579717286104,30.0,5.0
96,1,0.7419754137775616,30.0,6.0
97,1,0.7333189020616145,30.0,7.0
98,1,0.7831238708453185,30.0,8.0
99,1,0.783786433791586,30.0,9.0
100,1,0.7445151540515279,33.0,0.0
101,1,0.6893782482849575,33.0,1.0
102,1,0.7217420811752869,33.0,2.0
103,1,0.779675524274493,33.0,3.0
104,1,0.7539268251293892,33.0,4.0
105,1,0.6316178281017812,33.0,5.0
106,1,0.690087313123541,33.0,6.0
107,1,0.7848234578610299,35.0,0.0
108,1,0.718417479153733,35.0,1.0
109,1,0.7916107480910068,35.0,2.0
110,1,0.7374900580188539,35.0,3.0
111,1,0.7716971771087475,35.0,4.0
112,1,0.7979707539545707,35.0,5.0
113,1,0.7002568756962775,35.0,6.0
114,1,0.778535916943456,35.0,7.0
115,1,0.7380689576017532,35.0,8.0
116,1,0.7244381189515651,37.0,0.0
117,1,0.8117141802213519,37.0,1.0
118,1,0.7575566458696925,37.0,2.0
119,1,0.7760268183549179,37.0,3.0
120,1,0.7717668548492149,37.0,4.0
121,1,0.7722183619922927,37.0,5.0
122,1,0.7489403486630364,37.0,6.0
123,1,0.759894568052262,37.0,7.0
124,1,0.8214505340472484,37.0,8.0
125,1,0.7874083638733176,37.0,9.0
126,1,0.736254396131222,40.0,0.0
127,1,0.7213061560547985,40.0,1.0
128,1,0.624015006610679,40.0,2.0
129,1,0.7458699744592057,40.0,3.0
130,1,0.7745788613766258,40.0,4.0
131,1,0.7021528631013586,40.0,5.0
132,1,0.66151913266078,45.0,0.0
133,1,0.706688478262486,45.0,1.0
134,1,0.7691836773682644,45.0,2.0
135,1,0.6777877415915725,45.0,3.0
136,1,0.7103157258963622,45.0,4.0
137,1,0.8296732702117804,45.0,5.0
138,1,0.8202058950170487,45.0,6.0
139,1,0.7574953907592595,45.0,7.0
140,1,0.7355972231143806,45.0,8.0
141,1,0.8188942054331553,47.0,0.0
142,1,0.7675051510856242,47.0,1.0
143,1,0.814655713126629,47.0,2.0
144,1,0.7271151019899131,47.0,3.0
145,1,0.764813906804974,47.0,4.0
146,1,0.7733945187009141,47.0,5.0
147,1,0.7746977518880328,47.0,6.0
148,1,0.7570112395829978,47.0,7.0
149,1,0.7659089802802119,47.0,8.0
150,1,0.8531105996177921,49.0,0.0
151,1,0.8380348759586616,49.0,1.0
152,1,0.8875802791709467,49.0,2.0
153,1,0.8578244696522888,49.0,3.0
154,1,0.8564931225314528,49.0,4.0
155,1,0.8375601419466785,49.0,5.0
156,1,0.8243408071253374,49.0,6.0
157,1,0.7996392439786949,49.0,7.0
158,1,0.7831466488372262,49.0,8.0
159,1,0.819722289727175,49.0,9.0
160,1,0.7366267133791253,52.0,0.0
161,1,0.7406541455190805,52.0,1.0
162,1,0.6717809604430771,52.0,2.0
163,1,0.7289463532705835,52.0,3.0
164,1,0.7333793673359087,52.0,4.0
165,1,0.7986628862530298,52.0,5.0
166,1,0.75101270777264,52.0,6.0
167,1,0.7244727268880217,52.0,7.0
168,1,0.7324349387225683,52.0,8.0
169,1,0.8048144327120892,52.0,9.0
170,1,0.8228414794102685,56.0,0.0
171,1,0.7486033679277296,56.0,1.0
172,1,0.8075460193887234,56.0,2.0
173,1,0.7881683683612113,56.0,3.0
174,1,0.7765712757268397,56.0,4.0
175,1,0.8224955066365406,56.0,5.0
176,1,0.7195569601486225,56.0,6.0
177,1,0.7304991312802641,56.0,7.0
178,1,0.6905854532775291,56.0,8.0
179,1,0.7156949880551696,56.0,9.0
180,1,0.651729804603457,58.0,0.0
181,1,0.6920924307256526,58.0,1.0
182,1,0.7217576796020472,58.0,2.0
183,1,0.7259066089308948,58.0,3.0
184,1,0.7307598575342003,58.0,4.0
185,1,0.7119987525220748,58.0,5.0
186,1,0.6861711192280838,58.0,6.0
187,1,0.8110480997479796,58.0,7.0
188,1,0.7561413324905113,58.0,8.0
189,1,0.6838242195642216,58.0,9.0
190,1,0.7147991324306224,62.0,0.0
191,1,0.8311532624657434,62.0,1.0
192,1,0.7769426593863407,62.0,2.0
193,1,0.7660207058058148,62.0,3.0
194,1,0.7429941202255498,62.0,4.0
195,1,0.800810458258266,62.0,5.0
196,1,0.7250838553334703,62.0,6.0
197,1,0.8181252511154813,66.0,0.0
198,1,0.8177506475710261,66.0,1.0
199,1,0.8120175469304887,66.0,2.0
200,1,0.7935225378404189,66.0,3.0
201,1,0.8009423007516335,66.0,4.0
202,1,0.8213371502584277,66.0,5.0
203,1,0.8185288666122053,66.0,6.0
204,1,0.7985905393156623,66.0,7.0
205,1,0.7315434926959864,66.0,8.0
206,1,0.8006350086543345,66.0,9.0
207,1,0.8300759539675457,67.0,0.0
208,1,0.8754243330894018,67.0,1.0
209,1,0.8724415971964529,67.0,2.0
210,1,0.8745774149199532,67.0,3.0
211,1,0.8983112374249571,67.0,4.0
212,1,0.8527268055614219,67.0,5.0
213,1,0.841184095469287,67.0,6.0
214,1,0.823964296994901,67.0,7.0
215,1,0.8083437945985339,67.0,8.0
216,1,0.8055205301221869,67.0,9.0
217,1,0.9251061739795936,68.0,0.0
218,1,0.9439825544404989,68.0,1.0
219,1,0.9694404109999689,68.0,2.0
220,1,0.9277530848862738,68.0,3.0
221,1,0.920488591352627,68.0,4.0
222,1,0.8818946193326995,68.0,5.0
223,1,0.9336537471186521,68.0,6.0
224,1,0.8752373429817176,68.0,7.0
225,1,0.7543336353867273,71.0,0.0
226,1,0.7544456944587152,71.0,1.0
227,1,0.7752695751690232,71.0,2.0
228,1,0.772498963200638,71.0,3.0
229,1,0.7512530783657283,71.0,4.0
230,1,0.8056125648868375,71.0,5.0
231,1,0.7232065251533086,14.0,0.0
232,1,0.7478480924500771,14.0,1.0
233,1,0.7126217275200749,14.0,2.0
234,1,0.7220482712252401,14.0,3.0
235,1,0.6750657921039233,14.0,4.0
236,1,0.7892204788849736,22.0,0.0
237,1,0.6776907763104036,22.0,1.0
238,1,0.6831929670513457,22.0,2.0
239,1,0.6562996651220242,22.0,3.0
240,1,0.7265759235674665,22.0,4.0
241,1,0.6894784804297939,22.0,5.0
242,1,0.6684524277987781,22.0,6.0
243,1,0.6258629408694422,22.0,7.0
244,1,0.6561685819514648,27.0,0.0
245,1,0.6182850655058192,27.0,1.0
246,1,0.7334417258720332,27.0,2.0
247,1,0.7032834760810038,27.0,3.0
248,1,0.6938956887019054,27.0,4.0
249,1,0.6907259455539242,27.0,5.0
250,1,0.7049790445855065,27.0,6.0
251,1,0.8275923832731855,41.0,0.0
252,1,0.8357003653191878,41.0,1.0
253,1,0.7409384056085411,41.0,2.0
254,1,0.7101838993009887,41.0,3.0
255,1,0.728139510033195,41.0,4.0
256,1,0.7581759571977691,41.0,5.0
257,1,0.8346706433784344,41.0,6.0
258,1,0.7078462295545642,41.0,7.0
259,1,0.7845290944749225,41.0,8.0
260,1,0.7832385229710699,41.0,9.0
261,1,0.7405884863175283,46.0,0.0
262,1,0.8220388579900848,46.0,1.0
263,1,0.6956226451664025,46.0,2.0
264,1,0.8213616932624324,46.0,3.0
265,1,0.8212328459557107,46.0,4.0
266,1,0.7799755844506748,46.0,5.0
267,1,0.6820670484971478,46.0,6.0
268,1,0.7056188884044046,46.0,7.0
269,1,0.6729068403811893,64.0,0.0
270,1,0.777839513449144,64.0,1.0
271,1,0.8947239230005077,64.0,2.0
272,1,0.7384171881418972,64.0,3.0
273,1,0.737605180523302,64.0,4.0
274,1,0.7164939999814007,64.0,5.0
275,1,0.6701821889802326,64.0,6.0
276,1,0.62818443378017,64.0,7.0
277,1,0.6957027736591093,64.0,8.0
278,2,0.7183754380894529,5.0,0.0
279,2,0.7292804883316983,5.0,1.0
280,2,0.7838849616540343,5.0,2.0
281,2,0.7752287184124476,5.0,3.0
282,2,0.828094659822265,5.0,4.0
283,2,0.7151898756584681,5.0,5.0
284,2,0.6667249495682491,5.0,6.0
285,2,0.6880339907971541,5.0,7.0
286,2,0.6762440324949148,5.0,8.0
287,2,0.8009588168640988,5.0,9.0
288,2,0.7549495280900131,6.0,0.0
289,2,0.7540921579201684,6.0,1.0
290,2,0.751359399965777,6.0,2.0
291,2,0.6642160950186113,6.0,3.0
292,2,0.6591540701971985,6.0,4.0
293,2,0.7270961446630451,6.0,5.0
294,2,0.7523710737690128,6.0,6.0
295,2,0.7047075922833588,6.0,7.0
296,2,0.6642041545773192,6.0,8.0
297,2,0.6593201025837869,6.0,9.0
298,2,0.6966883695556575,9.0,0.0
299,2,0.7407286953867506,9.0,1.0
300,2,0.7437829059858546,9.0,2.0
301,2,0.7552822216368159,9.0,3.0
302,2,0.7363214924357975,9.0,4.0
303,2,0.779840706354463,9.0,5.0
304,2,0.7396917380512636,9.0,6.0
305,2,0.7155506140960566,9.0,7.0
306,2,0.7569895684913993,9.0,8.0
307,2,0.690462598465303,9.0,9.0
308,2,0.8438251007980659,11.0,0.0
309,2,0.8253286751065848,11.0,1.0
310,2,0.7773099909804091,11.0,2.0
311,2,0.7970428422474376,11.0,3.0
312,2,0.7648353834494902,11.0,4.0
313,2,0.8020973813838899,11.0,5.0
314,2,0.7985992741229248,11.0,6.0
315,2,0.7942448351746435,11.0,7.0
316,2,0.788394718347712,11.0,8.0
317,2,0.7963622173931484,11.0,9.0
318,2,0.8125349356140451,12.0,0.0
319,2,0.7994098319415632,12.0,1.0
320,2,0.8270292249498041,12.0,2.0
321,2,0.7879797847070598,12.0,3.0
322,2,0.7462716361635526,12.0,4.0
323,2,0.7586385770513543,12.0,5.0
324,2,0.89497790803006,12.0,6.0
325,2,0.8533731770464134,16.0,0.0
326,2,0.7819991821521408,16.0,1.0
327,2,0.7787839899474157,16.0,2.0
328,2,0.7289043059756986,16.0,3.0
329,2,0.8019203193208697,16.0,4.0
330,2,0.8081482877659454,16.0,5.0
331,2,0.8042869077758286,16.0,6.0
332,2,0.7993313628797205,16.0,7.0
333,2,0.7842274074842509,16.0,8.0
334,2,0.7517715667070375,16.0,9.0
335,2,0.918763682394361,17.0,0.0
336,2,0.8891836374923192,17.0,1.0
337,2,0.9065022897094364,17.0,2.0
338,2,0.8425688806121074,17.0,3.0
339,2,0.8428494902630665,17.0,4.0
340,2,0.9378052101168851,17.0,5.0
341,2,0.8893279430102404,17.0,6.0
342,2,0.8212581257799298,17.0,7.0
343,2,0.7944074588128602,17.0,8.0
344,2,0.8497989352882456,17.0,9.0
345,2,0.9104094564595174,18.0,0.0
346,2,0.9663615390210176,18.0,1.0
347,2,0.9317873916718458,18.0,2.0
348,2,0.8845676236953232,18.0,3.0
349,2,0.8600717221990035,18.0,4.0
350,2,0.8781713367769922,18.0,5.0
351,2,0.7647944440040289,18.0,6.0
352,2,0.8011928300324309,18.0,7.0
353,2,0.7716833594648947,18.0,8.0
354,2,0.987179255023142,19.0,0.0
355,2,0.9946129719138899,19.0,1.0
356,2,1.018512222846629,19.0,2.0
357,2,0.9889514021535482,19.0,3.0
358,2,0.967745598390759,19.0,4.0
359,2,0.9175989571376748,19.0,5.0
360,2,0.9387015003474763,19.0,6.0
361,2,0.9126347162294958,19.0,7.0
362,2,0.8965044110744217,19.0,8.0
363,2,0.9328925138486202,19.0,9.0
364,2,0.8986623362812796,23.0,0.0
365,2,0.8732675968683927,23.0,1.0
366,2,0.8978218754990345,23.0,2.0
367,2,0.8822863753080594,23.0,3.0
368,2,0.8628388662549102,23.0,4.0
369,2,0.8162678457563592,23.0,5.0
370,2,0.8341476632743597,23.0,6.0
371,2,0.832033739504431,23.0,7.0
372,2,0.8562582280687143,23.0,8.0
373,2,0.8019320855468063,23.0,9.0
374,2,0.6810505590198498,30.0,0.0
375,2,0.6896575273660419,30.0,1.0
376,2,0.677457662505684,30.0,2.0
377,2,0.682363867684733,30.0,3.0
378,2,0.7266399429407434,30.0,4.0
379,2,0.7159910461377813,30.0,5.0
380,2,0.7054040827324585,30.0,6.0
381,2,0.7819248169162863,30.0,7.0
382,2,0.7304075412966313,33.0,0.0
383,2,0.7149614757009366,33.0,1.0
384,2,0.7422535915146609,33.0,2.0
385,2,0.6619211122070557,33.0,3.0
386,2,0.7198441717732926,33.0,4.0
387,2,0.7355165848477646,33.0,5.0
388,2,0.779857106449746,33.0,6.0
389,2,0.7006179422535774,33.0,7.0
390,2,0.7733518318230626,33.0,8.0
391,2,0.9232534907253178,35.0,0.0
392,2,0.9430306596664135,35.0,1.0
393,2,0.9543582006708946,35.0,2.0
394,2,0.9259858753943822,35.0,3.0
395,2,0.8945255962180754,35.0,4.0
396,2,0.8759933330379172,35.0,5.0
397,2,0.8245616987255501,35.0,6.0
398,2,0.8066414612235439,35.0,7.0
399,2,0.8194528007494153,35.0,8.0
400,2,0.8420399365433613,35.0,9.0
401,2,0.8234486672869654,37.0,0.0
402,2,0.8884179487633952,37.0,1.0
403,2,0.9005877702780642,37.0,2.0
404,2,0.8543973494572348,37.0,3.0
405,2,0.8529078131563013,37.0,4.0
406,2,0.7993547897312603,37.0,5.0
407,2,0.8413456325468921,37.0,6.0
408,2,0.7991393489339924,37.0,7.0
409,2,0.9113723509594693,37.0,8.0
410,2,0.807582093209942,37.0,9.0
411,2,0.7903896991108958,40.0,0.0
412,2,0.7683018386718167,40.0,1.0
413,2,0.6799526390017048,40.0,2.0
414,2,0.7166736772484361,40.0,3.0
415,2,0.7486663214815104,40.0,4.0
416,2,0.7424882050866988,40.0,5.0
417,2,0.7762899472115976,40.0,6.0
418,2,0.6770386208855261,40.0,7.0
419,2,1.0306213749529898,45.0,0.0
420,2,1.0498394701011082,45.0,1.0
421,2,1.0760326178788058,45.0,2.0
422,2,0.9999452201902284,45.0,3.0
423,2,0.9944052463169475,45.0,4.0
424,2,0.9150336165744337,45.0,5.0
425,2,0.8843675919721034,45.0,6.0
426,2,0.8685673161480708,45.0,7.0
427,2,0.9548118633048472,45.0,8.0
428,2,0.8435367393861761,47.0,0.0
429,2,0.8011053724334547,47.0,1.0
430,2,0.7973143985279556,47.0,2.0
431,2,0.7512054899814297,47.0,3.0
432,2,0.8217446831512346,47.0,4.0
433,2,0.8290890861716336,47.0,5.0
434,2,0.8511763843539025,47.0,6.0
435,2,0.7553202495237423,49.0,0.0
436,2,0.7085061900778669,49.0,1.0
437,2,0.7087853185159929,49.0,2.0
438,2,0.725597849369368,49.0,3.0
439,2,0.7395523271937653,49.0,4.0
440,2,0.693768769542062,49.0,5.0
441,2,0.7209991249413739,49.0,6.0
442,2,0.7074050625540822,49.0,7.0
443,2,0.7167565221304384,52.0,0.0
444,2,0.7170277823251934,52.0,1.0
445,2,0.7215537973765422,52.0,2.0
446,2,0.7321007798682364,52.0,3.0
447,2,0.7453921569414574,52.0,4.0
448,2,0.7803007918394558,52.0,5.0
449,2,0.7813934701242716,52.0,6.0
450,2,0.7459761357096844,52.0,7.0
451,2,0.7410813204843525,52.0,8.0
452,2,0.7607652770555332,52.0,9.0
453,2,0.9359846173179456,56.0,0.0
454,2,0.9799938787403357,56.0,1.0
455,2,0.95355799128479,56.0,2.0
456,2,0.8768190305205453,56.0,3.0
457,2,0.9249632018394589,56.0,4.0
458,2,0.8058323659625919,56.0,5.0
459,2,0.7983830849121993,56.0,6.0
460,2,0.8215928427225939,56.0,7.0
461,2,0.826790442754538,56.0,8.0
462,2,0.8544734909544688,58.0,0.0
463,2,0.7735221685812249,58.0,1.0
464,2,0.772067709446111,58.0,2.0
465,2,0.7832469857549549,58.0,3.0
466,2,0.7838719964399096,58.0,4.0
467,2,0.753744323227419,58.0,5.0
468,2,0.7504654102070648,58.0,6.0
469,2,0.7599576401543837,58.0,7.0
470,2,0.740204892513211,58.0,8.0
471,2,0.6666309075912774,62.0,0.0
472,2,0.7010557494458844,62.0,1.0
473,2,0.7678008567136247,62.0,2.0
474,2,0.7162978939874063,62.0,3.0
475,2,0.6879843733711395,62.0,4.0
476,2,0.6643100323467297,62.0,5.0
477,2,0.6811472024642651,62.0,6.0
478,2,0.831453749437813,62.0,7.0
479,2,0.7273011329738561,62.0,8.0
480,2,0.8249694672548606,66.0,0.0
481,2,0.8290427638170315,66.0,1.0
482,2,0.6914793903696326,66.0,2.0
483,2,0.7629030326473136,66.0,3.0
484,2,0.7628234451127047,66.0,4.0
485,2,0.893940027739036,66.0,5.0
486,2,0.8296695132906244,66.0,6.0
487,2,0.7251971366512803,66.0,7.0
488,2,0.6936476365630956,66.0,8.0
489,2,0.7569625545455784,66.0,9.0
490,2,1.0201016953617275,67.0,0.0
491,2,1.0037719012995447,67.0,1.0
492,2,0.9904851433073469,67.0,2.0
493,2,0.9738691817365952,67.0,3.0
494,2,0.925997902511786,67.0,4.0
495,2,0.9094082098232672,67.0,5.0
496,2,0.8591993624505391,67.0,6.0
497,2,0.8919577417896593,67.0,7.0
498,2,0.9211242694381759,67.0,8.0
499,2,0.8831071253861583,68.0,0.0
500,2,0.9162376340220382,68.0,1.0
501,2,0.8792943458561373,68.0,2.0
502,2,0.9495125030541882,68.0,3.0
503,2,0.8893206760761518,68.0,4.0
504,2,0.8294999036340563,68.0,5.0
505,2,0.8466533104898337,68.0,6.0
506,2,0.8941409116969898,68.0,7.0
507,2,0.8782077892611582,68.0,8.0
508,2,0.8385030239705915,71.0,0.0
509,2,0.8335691016979244,71.0,1.0
510,2,0.8514971166690326,71.0,2.0
511,2,0.8222326826815888,71.0,3.0
512,2,0.8165341072984555,71.0,4.0
513,2,0.7570120929747269,71.0,5.0
514,2,0.7663823125165153,71.0,6.0
515,2,0.8990359295431669,71.0,7.0
516,2,0.8167968805274712,71.0,8.0
517,2,0.8118711389371822,71.0,9.0
518,2,0.7670119687768149,14.0,0.0
519,2,0.8087086443742171,14.0,1.0
520,2,0.8201687622971714,14.0,2.0
521,2,0.818596352857777,14.0,3.0
522,2,0.8578647461680686,14.0,4.0
523,2,0.7928965848401085,14.0,5.0
524,2,0.7817153166297423,14.0,6.0
525,2,0.7205979459313442,14.0,7.0
526,2,0.7979811476719114,14.0,8.0
527,2,0.8217129958494921,14.0,9.0
528,2,0.6892983477367497,22.0,0.0
529,2,0.6711944145916285,22.0,1.0
530,2,0.7369270751854194,22.0,2.0
531,2,0.6613644405556054,22.0,3.0
532,2,0.7879954376227342,22.0,4.0
533,2,0.6927099198715044,22.0,5.0
534,2,0.7138253885278758,22.0,6.0
535,2,0.696613445535602,22.0,7.0
536,2,0.8320487692803801,27.0,0.0
537,2,0.9486639161275655,27.0,1.0
538,2,0.9144960343089228,27.0,2.0
539,2,0.8786865875922051,27.0,3.0
540,2,0.8305030414621276,27.0,4.0
541,2,0.7758810295637308,27.0,5.0
542,2,0.8051465274542745,27.0,6.0
543,2,0.8762787517074484,27.0,7.0
544,2,0.8684263437055187,27.0,8.0
545,2,0.8864585393822578,41.0,0.0
546,2,0.9441368858308221,41.0,1.0
547,2,0.9390242574868287,41.0,2.0
548,2,0.8766394484348878,41.0,3.0
549,2,0.8523817209611559,41.0,4.0
550,2,0.8480134939376771,41.0,5.0
551,2,0.8504964942536061,41.0,6.0
552,2,0.8335091819163611,41.0,7.0
553,2,0.8020940458565462,41.0,8.0
554,2,0.7966564704221959,46.0,0.0
555,2,0.8119998700073197,46.0,1.0
556,2,0.8974232654603164,46.0,2.0
557,2,0.836029456007372,46.0,3.0
558,2,0.832384611456408,46.0,4.0
559,2,0.8303134753716087,46.0,5.0
560,2,0.8180818035768573,46.0,6.0
561,2,0.8034194027958597,46.0,7.0
562,2,0.7463739664489168,46.0,8.0
563,2,0.7875558332965396,46.0,9.0
564,2,0.7229073656810105,64.0,0.0
565,2,0.7738788993358265,64.0,1.0
566,2,0.8033692435007457,64.0,2.0
567,2,0.7163374362049679,64.0,3.0
568,2,0.7213398329873917,64.0,4.0
569,2,0.7632169477159864,64.0,5.0
570,2,0.7368573259359873,64.0,6.0
571,2,0.6806364698067284,64.0,7.0
572,2,0.7012887179726068,64.0,8.0
573,2,0.6995688566823306,64.0,9.0
